3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,83
5000,4,4.5,5,9,555,0,84
9000,4,1,1,9,555,0,84
582,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,82
5000,4,4.5,3,9,555,0,83
9000,4,1,1,9,555,0,83
583,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,47
3000,3,5,12,9,444,0,88
5000,4,4.5,12,9,555,0,89
9000,4,1,1,9,555,0,89
584,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,30
3000,3,5,15,9,444,0,111
5000,4,4.5,15,9,555,0,112
9000,4,1,1,9,555,0,112
585,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,3
3000,3,5,19,9,444,0,125
5000,4,4.5,19,9,555,0,126
9000,4,1,1,9,555,0,126
586,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,39
3000,3,5,6,9,444,0,87
5000,4,4.5,6,9,555,0,88
9000,4,1,1,9,555,0,88
587,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
5000,2,2000,-1,9,1,1,8
2033,2,13,1,9,1,1,8
3000,3,0,0,9,1,1,8
3000,4,5,4,9,444,0,118
5000,5,4.5,4,9,555,0,119
9000,5,1,2,9,555,0,119
588,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,85
5000,4,4.5,7,9,555,0,86
9000,4,1,1,9,555,0,86
589,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,95
5000,4,4.5,5,9,555,0,96
9000,4,1,1,9,555,0,96
590,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,87
5000,4,4.5,4,9,555,0,88
9000,4,1,1,9,555,0,88
591,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,93
5000,4,4.5,7,9,555,0,94
9000,4,1,1,9,555,0,94
592,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,8,9,444,0,83
5000,4,4.5,8,9,555,0,84
9000,4,1,1,9,555,0,84
593,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,1,9,444,0,83
5000,4,4.5,1,9,555,0,84
9000,4,1,1,9,555,0,84
594,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,65
3000,3,5,2,9,444,0,81
5000,4,4.5,2,9,555,0,82
9000,4,1,1,9,555,0,82
597,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,87
5000,4,4.5,2,9,555,0,88
9000,4,1,1,9,555,0,88
598,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,9
3000,2,2000,-2,9,1,1,45
3000,3,5,4,9,444,0,84
5000,4,4.5,4,9,555,0,85
9000,4,1,1,9,555,0,85
600,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,14,9,444,0,85
5000,4,4.5,14,9,555,0,86
9000,4,1,1,9,555,0,86
601,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,21
3000,3,5,17,9,444,0,94
5000,4,4.5,17,9,555,0,95
9000,4,1,1,9,555,0,95
602,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,4
3000,3,5,6,9,444,0,87
5000,4,4.5,6,9,555,0,88
9000,4,1,1,9,555,0,88
603,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,19
3000,3,5,5,9,444,0,84
5000,4,4.5,5,9,555,0,85
9000,4,1,1,9,555,0,85
604,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,88
5000,4,4.5,5,9,555,0,89
9000,4,1,1,9,555,0,89
605,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,8,9,444,0,84
5000,4,4.5,8,9,555,0,85
9000,4,1,1,9,555,0,85
606,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,86
5000,4,4.5,2,9,555,0,87
9000,4,1,1,9,555,0,87
607,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,3
3000,2,2000,-3,9,1,1,7
3000,3,5,2,9,444,0,90
5000,4,4.5,2,9,555,0,91
9000,4,1,1,9,555,0,91
608,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,5
3000,2,2000,-3,9,1,1,20
3000,3,5,8,9,444,0,84
5000,4,4.5,8,9,555,0,85
9000,4,1,1,9,555,0,85
609,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,1,9,444,0,83
5000,4,4.5,1,9,555,0,84
9000,4,1,1,9,555,0,84
612,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,8
3000,3,5,8,9,444,0,95
5000,4,4.5,8,9,555,0,96
9000,4,1,1,9,555,0,96
613,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,10,9,444,0,93
5000,4,4.5,10,9,555,0,94
9000,4,1,1,9,555,0,94
615,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,8,9,444,0,88
5000,4,4.5,8,9,555,0,89
9000,4,1,1,9,555,0,89
616,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,90
5000,4,4.5,3,9,555,0,91
9000,4,1,1,9,555,0,91
617,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,11
4000,2,2000,-2,9,1,1,21
3000,2,2000,-2,9,1,1,96
3000,3,5,35,9,444,0,108
5000,4,4.5,35,9,555,0,109
9000,4,1,1,9,555,0,109
618,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,2
3000,3,5,7,9,444,0,141
5000,4,4.5,7,9,555,0,142
9000,4,1,1,9,555,0,142
619,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,87
5000,4,4.5,7,9,555,0,88
9000,4,1,1,9,555,0,88
620,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,83
3000,3,5,9,9,444,0,87
5000,4,4.5,9,9,555,0,88
9000,4,1,1,9,555,0,88
622,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-2,9,1,1,48
3000,2,2000,-2,9,1,1,70
3000,3,5,49,9,444,0,126
5000,4,4.5,49,9,555,0,127
9000,4,1,1,9,555,0,127
623,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,87
5000,4,4.5,3,9,555,0,88
9000,4,1,1,9,555,0,88
624,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,89
5000,4,4.5,3,9,555,0,90
9000,4,1,1,9,555,0,90
625,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,55
3000,3,5,1,9,444,0,84
5000,4,4.5,1,9,555,0,85
9000,4,1,1,9,555,0,85
626,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,85
5000,4,4.5,7,9,555,0,86
9000,4,1,1,9,555,0,86
627,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,83
5000,4,4.5,3,9,555,0,84
9000,4,1,1,9,555,0,84
628,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,24
3000,3,5,19,9,444,0,108
5000,4,4.5,19,9,555,0,109
9000,4,1,1,9,555,0,109
629,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,10,9,444,0,82
5000,4,4.5,10,9,555,0,83
9000,4,1,1,9,555,0,83
630,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,10,9,444,0,88
5000,4,4.5,10,9,555,0,89
9000,4,1,1,9,555,0,89
631,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,92
5000,4,4.5,4,9,555,0,93
9000,4,1,1,9,555,0,93
632,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,88
5000,4,4.5,4,9,555,0,89
9000,4,1,1,9,555,0,89
633,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,93
5000,4,4.5,5,9,555,0,94
9000,4,1,1,9,555,0,94
635,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,31
3000,2,2000,-2,9,1,1,46
3000,3,5,15,9,444,0,102
5000,4,4.5,15,9,555,0,103
9000,4,1,1,9,555,0,103
636,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,9,9,444,0,83
5000,4,4.5,9,9,555,0,84
9000,4,1,1,9,555,0,84
637,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,6,9,444,0,86
5000,4,4.5,6,9,555,0,87
9000,4,1,1,9,555,0,87
638,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,29
3000,3,5,9,9,444,0,96
5000,4,4.5,9,9,555,0,97
9000,4,1,1,9,555,0,97
639,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,1,9,444,0,89
5000,4,4.5,1,9,555,0,90
9000,4,1,1,9,555,0,90
640,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,38
3000,3,5,12,9,444,0,89
5000,4,4.5,12,9,555,0,90
9000,4,1,1,9,555,0,90
641,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,82
5000,4,4.5,3,9,555,0,83
9000,4,1,1,9,555,0,83
644,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,12,9,444,0,86
5000,4,4.5,12,9,555,0,87
9000,4,1,1,9,555,0,87
646,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,22
3000,3,5,12,9,444,0,90
5000,4,4.5,12,9,555,0,91
9000,4,1,1,9,555,0,91
647,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,45
3000,3,5,9,9,444,0,82
5000,4,4.5,9,9,555,0,83
9000,4,1,1,9,555,0,83
648,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,34
3000,3,5,8,9,444,0,105
5000,4,4.5,8,9,555,0,106
9000,4,1,1,9,555,0,106
650,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,8
3000,3,5,10,9,444,0,100
5000,4,4.5,10,9,555,0,101
9000,4,1,1,9,555,0,101
651,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,84
5000,4,4.5,3,9,555,0,85
9000,4,1,1,9,555,0,85
652,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,95
5000,4,4.5,5,9,555,0,96
9000,4,1,1,9,555,0,96
654,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,25
5000,2,2000,-1,9,1,1,31
2033,2,13,1,9,1,1,31
4000,3,0,0,9,1,1,31
3000,3,3000,-2,9,1,1,51
3000,4,5,12,9,444,0,204
5000,5,4.5,12,9,555,0,205
9000,5,1,2,9,555,0,205
655,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,18
3000,3,5,24,9,444,0,105
5000,4,4.5,24,9,555,0,106
9000,4,1,1,9,555,0,106
656,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,82
5000,4,4.5,5,9,555,0,83
9000,4,1,1,9,555,0,83
659,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,85
5000,4,4.5,4,9,555,0,86
9000,4,1,1,9,555,0,86
660,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,7
3000,2,2000,-2,9,1,1,49
3000,3,5,7,9,444,0,88
5000,4,4.5,7,9,555,0,89
9000,4,1,1,9,555,0,89
661,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,92
5000,4,4.5,2,9,555,0,93
9000,4,1,1,9,555,0,93
663,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,41
3000,3,5,27,9,444,0,99
5000,4,4.5,27,9,555,0,100
9000,4,1,1,9,555,0,100
664,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,13
3000,2,2000,-2,9,1,1,25
3000,3,5,13,9,444,0,96
5000,4,4.5,13,9,555,0,97
9000,4,1,1,9,555,0,97
665,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,89
5000,4,4.5,3,9,555,0,90
9000,4,1,1,9,555,0,90
666,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,9
3000,3,5,11,9,444,0,87
5000,4,4.5,11,9,555,0,88
9000,4,1,1,9,555,0,88
667,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,8,9,444,0,85
5000,4,4.5,8,9,555,0,86
9000,4,1,1,9,555,0,86
668,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,79
5000,4,4.5,2,9,555,0,80
9000,4,1,1,9,555,0,80
669,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,89
5000,4,4.5,7,9,555,0,90
9000,4,1,1,9,555,0,90
670,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,10
3000,2,2000,-3,9,1,1,27
3000,3,5,7,9,444,0,83
5000,4,4.5,7,9,555,0,84
9000,4,1,1,9,555,0,84
672,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,88
5000,4,4.5,4,9,555,0,89
9000,4,1,1,9,555,0,89
674,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,6
3000,3,5,2,9,444,0,88
5000,4,4.5,2,9,555,0,89
9000,4,1,1,9,555,0,89
675,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,6,9,444,0,85
5000,4,4.5,6,9,555,0,86
9000,4,1,1,9,555,0,86
677,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-2,9,1,1,40
3000,2,2000,-2,9,1,1,70
3000,3,5,31,9,444,0,102
5000,4,4.5,31,9,555,0,103
9000,4,1,1,9,555,0,103
678,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,1,9,444,0,88
5000,4,4.5,1,9,555,0,89
9000,4,1,1,9,555,0,89
679,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,12,9,444,0,85
5000,4,4.5,12,9,555,0,86
9000,4,1,1,9,555,0,86
680,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,6,9,444,0,84
5000,4,4.5,6,9,555,0,85
9000,4,1,1,9,555,0,85
681,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,84
5000,4,4.5,5,9,555,0,85
9000,4,1,1,9,555,0,85
683,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,12,9,444,0,85
5000,4,4.5,12,9,555,0,86
9000,4,1,1,9,555,0,86
684,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,94
5000,4,4.5,7,9,555,0,95
9000,4,1,1,9,555,0,95
685,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,82
5000,4,4.5,3,9,555,0,83
9000,4,1,1,9,555,0,83
686,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,3
3000,3,5,4,9,444,0,94
5000,4,4.5,4,9,555,0,95
9000,4,1,1,9,555,0,95
688,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,7
3000,3,5,3,9,444,0,92
5000,4,4.5,3,9,555,0,93
9000,4,1,1,9,555,0,93
689,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,11
3000,3,5,3,9,444,0,92
5000,4,4.5,3,9,555,0,93
9000,4,1,1,9,555,0,93
691,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,8,9,444,0,82
5000,4,4.5,8,9,555,0,83
9000,4,1,1,9,555,0,83
692,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,1,9,444,0,89
5000,4,4.5,1,9,555,0,90
9000,4,1,1,9,555,0,90
693,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,5,9,444,0,85
5000,4,4.5,5,9,555,0,86
9000,4,1,1,9,555,0,86
694,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,2
3000,2,2000,-3,9,1,1,7
3000,3,5,3,9,444,0,86
5000,4,4.5,3,9,555,0,87
9000,4,1,1,9,555,0,87
695,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,11,9,444,0,87
5000,4,4.5,11,9,555,0,88
9000,4,1,1,9,555,0,88
696,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,6
3000,3,5,9,9,444,0,81
5000,4,4.5,9,9,555,0,82
9000,4,1,1,9,555,0,82
697,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,5
3000,3,5,1,9,444,0,84
5000,4,4.5,1,9,555,0,85
9000,4,1,1,9,555,0,85
699,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,6
3000,3,5,6,9,444,0,89
5000,4,4.5,6,9,555,0,90
9000,4,1,1,9,555,0,90
701,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,89
5000,4,4.5,3,9,555,0,90
9000,4,1,1,9,555,0,90
703,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,18
3000,3,5,11,9,444,0,93
5000,4,4.5,11,9,555,0,94
9000,4,1,1,9,555,0,94
704,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,38
3000,3,5,10,9,444,0,88
5000,4,4.5,10,9,555,0,89
9000,4,1,1,9,555,0,89
706,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,87
5000,4,4.5,7,9,555,0,88
9000,4,1,1,9,555,0,88
707,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,89
5000,4,4.5,4,9,555,0,90
9000,4,1,1,9,555,0,90
708,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-2,9,1,1,38
3000,2,2000,-3,9,1,1,42
3000,3,5,11,9,444,0,87
5000,4,4.5,11,9,555,0,88
9000,4,1,1,9,555,0,88
709,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,48
3000,3,5,6,9,444,0,91
5000,4,4.5,6,9,555,0,92
9000,4,1,1,9,555,0,92
710,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,8
3000,3,5,17,9,444,0,98
5000,4,4.5,17,9,555,0,99
9000,4,1,1,9,555,0,99
711,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,85
5000,4,4.5,2,9,555,0,86
9000,4,1,1,9,555,0,86
714,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,6,9,444,0,83
5000,4,4.5,6,9,555,0,84
9000,4,1,1,9,555,0,84
715,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,87
5000,4,4.5,7,9,555,0,88
9000,4,1,1,9,555,0,88
716,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-2,9,1,1,72
3000,2,2000,-2,9,1,1,73
3000,3,5,28,9,444,0,83
5000,4,4.5,28,9,555,0,84
9000,4,1,1,9,555,0,84
717,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,13
3000,3,5,0,9,444,0,84
5000,4,4.5,0,9,555,0,85
9000,4,1,1,9,555,0,85
718,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,6
3000,3,5,5,9,444,0,88
5000,4,4.5,5,9,555,0,89
9000,4,1,1,9,555,0,89
719,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,15
3000,3,5,4,9,444,0,84
5000,4,4.5,4,9,555,0,85
9000,4,1,1,9,555,0,85
720,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,30
3000,2,2000,-2,9,1,1,39
3000,3,5,7,9,444,0,83
5000,4,4.5,7,9,555,0,84
9000,4,1,1,9,555,0,84
721,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,8,9,444,0,80
5000,4,4.5,8,9,555,0,81
9000,4,1,1,9,555,0,81
723,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,30
3000,3,5,23,9,444,0,120
5000,4,4.5,23,9,555,0,121
9000,4,1,1,9,555,0,121
724,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,83
5000,4,4.5,3,9,555,0,84
9000,4,1,1,9,555,0,84
725,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,7,9,444,0,90
5000,4,4.5,7,9,555,0,91
9000,4,1,1,9,555,0,91
726,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,80
5000,4,4.5,3,9,555,0,81
9000,4,1,1,9,555,0,81
727,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-2,9,1,1,36
3000,3,5,11,9,444,0,90
5000,4,4.5,11,9,555,0,91
9000,4,1,1,9,555,0,91
728,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,9,9,444,0,93
5000,4,4.5,9,9,555,0,94
9000,4,1,1,9,555,0,94
729,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,1,9,444,0,88
5000,4,4.5,1,9,555,0,89
9000,4,1,1,9,555,0,89
730,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,8
3000,2,2000,-3,9,1,1,23
3000,3,5,7,9,444,0,87
5000,4,4.5,7,9,555,0,88
9000,4,1,1,9,555,0,88
731,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,25
3000,3,5,1,9,444,0,94
5000,4,4.5,1,9,555,0,95
9000,4,1,1,9,555,0,95
732,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
3000,2,2000,-3,9,1,1,8
3000,3,5,4,9,444,0,88
5000,4,4.5,4,9,555,0,89
9000,4,1,1,9,555,0,89
733,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,21
3000,2,2000,-2,9,1,1,23
3000,3,5,10,9,444,0,81
5000,4,4.5,10,9,555,0,82
9000,4,1,1,9,555,0,82
734,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,91
5000,4,4.5,2,9,555,0,92
9000,4,1,1,9,555,0,92
735,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,12,9,444,0,88
5000,4,4.5,12,9,555,0,89
9000,4,1,1,9,555,0,89
737,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,3
3000,2,2000,-3,9,1,1,9
3000,3,5,1,9,444,0,87
5000,4,4.5,1,9,555,0,88
9000,4,1,1,9,555,0,88
738,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,3,9,444,0,85
5000,4,4.5,3,9,555,0,86
9000,4,1,1,9,555,0,86
740,1000,5
3000,1,40,9,444,0,0
4000,2,1.6,179,9,1,1,1
4000,2,2000,-3,9,1,1,2
3000,2,2000,-2,9,1,1,38
3000,3,5,17,9,444,0,84
5000,4,4.5,17,9,555,0,85
9000,4,1,1,9,555,0,85
741,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,4,9,444,0,102
5000,4,4.5,4,9,555,0,103
9000,4,1,1,9,555,0,103
742,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,2,9,444,0,83
5000,4,4.5,2,9,555,0,84
9000,4,1,1,9,555,0,84
743,1000,5
3000,1,40,9,444,0,0
3000,2,1.6,179,9,1,1,1
3000,3,5,9,9,444,0,83
5000,4,4.5,9,9,555,0,84
9000,4,1,1,9,555,0,84
744,1000,5
